"HasName","Weekday","OutcomeType","OutcomeSubtype","AnimalType","SexUponOutcome","DaysUponOutcome","Breed","Color1","Color2","IsMixedColor"
"true",1,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","brownbrindle",,"false"
"true",4,"Return_to_owner",,"Cat","spayedfemale",3650,"domesticshorthair","bluecream","tortie","true"
"false",5,"Euthanasia","Suffering","Dog","intactfemale",365,"mixed","tan","white","true"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","calico",,"false"
"true",4,"Adoption",,"Dog","neuteredmale",730,"mixed","tan",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",120,"mixed","fawn","white","true"
"true",6,"Adoption","Foster","Cat","spayedfemale",60,"mixed","orangetabby","white","true"
"false",6,"Transfer","Partner","Cat","intactfemale",14,"mixed","sealpoint",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",5840,"mixed","brown","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","tan","white","true"
"false",3,"Transfer","Partner","Cat","intactfemale",1825,"mixed","black",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",60,"mixed","black","white","true"
"false",6,"Euthanasia","Suffering","Cat","intactmale",2555,"mixed","blue","white","true"
"true",0,"Adoption","Foster","Cat","spayedfemale",60,"mixed","browntabby",,"false"
"false",2,"Transfer","Partner","Dog","intactfemale",30,"mixed","black","tan","true"
"true",1,"Adoption",,"Dog","neuteredmale",2920,"mixed","brown",,"false"
"true",0,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","black","white","true"
"false",0,"Return_to_owner",,"Cat","unknown",28,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",365,"cairnterrier","tan",,"false"
"true",2,"Adoption","Foster","Dog","neuteredmale",1825,"mixed","tan",,"false"
"true",3,"Adoption",,"Dog","neuteredmale",150,"mixed","black","white","true"
"true",0,"Transfer","Partner","Dog","neuteredmale",365,"mixed","tan","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",300,"mixed","black","white","true"
"true",6,"Adoption",,"Cat","neuteredmale",2920,"mixed","bluetabby",,"false"
"false",0,"Euthanasia","Suffering","Cat","unknown",60,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"true",3,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",365,"englishbulldog","brownbrindle","white","true"
"true",3,"Died","In Foster","Cat","intactmale",28,"mixed","browntabby",,"false"
"true",6,"Transfer","Partner","Cat","spayedfemale",1460,"mixed","sealpoint",,"false"
"true",2,"Adoption","Foster","Cat","spayedfemale",365,"mixed","white",,"false"
"true",6,"Transfer","Partner","Cat","spayedfemale",2920,"mixed","tortie",,"false"
"true",5,"Adoption",,"Cat","intactfemale",60,"mixed","sealpoint",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",14,"mixed","creamtabby",,"false"
"true",2,"Return_to_owner",,"Cat","neuteredmale",1825,"mixed","browntabby",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"true",5,"Transfer","Partner","Dog","spayedfemale",1460,"mixed","black","white","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",270,"mixed","black","brown","true"
"true",5,"Adoption",,"Dog","spayedfemale",3285,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",365,"mixed","white",,"false"
"true",2,"Transfer","Partner","Dog","intactmale",30,"mixed","blue","white","true"
"true",6,"Adoption","Foster","Dog","neuteredmale",30,"mixed","tricolor",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",2555,"mixed","orangetabby","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",365,"mixed","black","tan","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",730,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",1825,"yorkshireterrier","brown","gray","true"
"false",4,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","black","tan","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","black","white","true"
"false",2,"Transfer","SCRP","Cat","intactfemale",1460,"mixed","browntabby","white","true"
"true",0,"Transfer","Partner","Cat","intactmale",30,"mixed","black","white","true"
"true",3,"Euthanasia","Aggressive","Dog","neuteredmale",730,"mixed","brown","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",730,"mixed","red",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","brown",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",2555,"chihuahuashorthair","black","tan","true"
"true",2,"Transfer","Partner","Dog","spayedfemale",730,"shihtzu","red","white","true"
"true",4,"Transfer","Partner","Dog","spayedfemale",1095,"mixed","red","white","true"
"false",4,"Transfer","Partner","Cat","intactfemale",7,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",730,"mixed","yellow",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","brownbrindle","white","true"
"false",3,"Transfer","Partner","Cat","unknown",14,"mixed","blue","white","true"
"true",2,"Transfer","Partner","Dog","intactmale",365,"goldenretriever","red",,"false"
"false",3,"Euthanasia","Suffering","Dog","unknown",270,"mixed","tan",,"false"
"true",4,"Return_to_owner",,"Dog","spayedfemale",4015,"mixed","black","white","true"
"true",3,"Euthanasia","Aggressive","Dog","intactfemale",730,"mixed","chocolate",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",2555,"chihuahuashorthair","tan","white","true"
"true",4,"Euthanasia","Aggressive","Dog","intactmale",2190,"mixed","brown","white","true"
"false",4,"Transfer","SCRP","Cat","intactfemale",210,"mixed","torbie",,"false"
"true",5,"Transfer","Partner","Dog","intactfemale",730,"mixed","red",,"false"
"true",5,"Transfer","Partner","Dog","spayedfemale",1095,"mixed","brown","white","true"
"false",1,"Transfer","Partner","Dog","neuteredmale",60,"mixed","black","white","true"
"true",3,"Transfer","Partner","Dog","intactfemale",1095,"mixed","black","white","true"
"true",6,"Transfer","Partner","Dog","spayedfemale",730,"mixed","brownbrindle","white","true"
"false",1,"Transfer","Partner","Cat","intactfemale",21,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","tan","white","true"
"false",3,"Euthanasia","Suffering","Cat","intactmale",1095,"mixed","blue",,"false"
"true",5,"Transfer","Partner","Dog","spayedfemale",240,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",730,"mixed","black",,"false"
"false",4,"Adoption",,"Dog","spayedfemale",60,"mixed","brown","white","true"
"false",5,"Transfer","Partner","Cat","unknown",21,"mixed","browntabby",,"false"
"true",3,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","tan","true"
"true",3,"Adoption",,"Dog","spayedfemale",30,"mixed","black","white","true"
"false",4,"Transfer","Partner","Cat","intactfemale",14,"mixed","bluetabby","white","true"
"true",5,"Adoption",,"Dog","spayedfemale",210,"mixed","black","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",365,"mixed","red","white","true"
"false",2,"Euthanasia","Rabies Risk","Cat","intactfemale",150,"mixed","browntabby",,"false"
"true",2,"Adoption",,"Cat","spayedfemale",150,"mixed","bluetabby","white","true"
"true",4,"Transfer","Partner","Cat","neuteredmale",5475,"mixed","blacksmoke",,"false"
"true",4,"Transfer","Partner","Dog","intactmale",30,"lhasaapso","black","white","true"
"false",3,"Transfer","Partner","Cat","intactfemale",21,"mixed","torbie",,"false"
"true",2,"Adoption","Foster","Cat","spayedfemale",3650,"mixed","bluetabby",,"false"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","blue",,"false"
"false",1,"Transfer","Partner","Cat","intactmale",21,"mixed","orangetabby",,"false"
"true",6,"Adoption","Foster","Cat","neuteredmale",60,"mixed","browntabby",,"false"
"false",1,"Euthanasia","Suffering","Dog","intactmale",3285,"mixed","blue","white","true"
"true",3,"Transfer","Partner","Cat","neuteredmale",240,"mixed","black","white","true"
"false",5,"Transfer","Partner","Cat","unknown",7,"mixed","black","gray","true"
"false",3,"Adoption",,"Cat","spayedfemale",60,"mixed","blue","white","true"
"true",5,"Return_to_owner",,"Dog","intactfemale",365,"pitbull","brownbrindle","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","black","white","true"
"false",5,"Transfer","SCRP","Cat","intactmale",730,"mixed","flamepoint",,"false"
"true",4,"Euthanasia","Suffering","Dog","spayedfemale",1825,"mixed","brownbrindle","white","true"
"true",4,"Euthanasia","Suffering","Cat","intactfemale",270,"mixed","black","white","true"
"true",6,"Adoption",,"Dog","intactmale",180,"mixed","blackbrindle","white","true"
"true",6,"Transfer","Partner","Dog","intactmale",1825,"mixed","brown",,"false"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","bluetabby",,"false"
"true",4,"Transfer","Partner","Dog","spayedfemale",730,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","brownbrindle","white","true"
"false",6,"Transfer","SCRP","Cat","intactmale",730,"mixed","flamepoint",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","black","white","true"
"false",5,"Adoption",,"Dog","spayedfemale",2920,"mixed","white",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","brown","red","true"
"true",5,"Transfer","Partner","Cat","intactfemale",30,"mixed","browntabby",,"false"
"true",2,"Transfer","Partner","Cat","spayedfemale",1460,"mixed","bluecream",,"false"
"true",4,"Transfer","Partner","Cat","intactmale",30,"mixed","black","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",1460,"mixed","tricolor",,"false"
"true",2,"Adoption",,"Dog","neuteredmale",730,"mixed","black","tan","true"
"true",0,"Adoption","Foster","Dog","spayedfemale",365,"mixed","brownbrindle","white","true"
"true",3,"Transfer","Partner","Dog","neuteredmale",365,"mixed","redtick","white","true"
"true",1,"Return_to_owner",,"Cat","intactfemale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",300,"mixed","tan","white","true"
"false",4,"Adoption",,"Dog","neuteredmale",730,"mixed","black","tan","true"
"true",3,"Euthanasia","Aggressive","Dog","intactfemale",1095,"mixed","brown","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",240,"mixed","black","brown","true"
"true",6,"Adoption","Foster","Cat","neuteredmale",60,"mixed","black",,"false"
"false",6,"Transfer","Partner","Cat","intactfemale",21,"mixed","browntabby","white","true"
"false",2,"Transfer","Partner","Dog","neuteredmale",365,"mixed","brown","tricolor","true"
"false",1,"Transfer","SCRP","Cat","unknown",180,"mixed","browntabby",,"false"
"true",0,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","tricolor","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","brown","white","true"
"true",1,"Return_to_owner",,"Cat","spayedfemale",365,"mixed","black","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",2190,"mixed","brown",,"false"
"false",6,"Transfer","SCRP","Cat","intactfemale",210,"mixed","calico",,"false"
"false",5,"Transfer","Partner","Cat","intactfemale",21,"mixed","creamtabby",,"false"
"true",6,"Adoption",,"Cat","spayedfemale",120,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","brown","true"
"true",5,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","black",,"false"
"true",4,"Adoption",,"Dog","neuteredmale",300,"mixed","black","bluetick","true"
"true",1,"Adoption",,"Cat","spayedfemale",4015,"mixed","black",,"false"
"true",2,"Adoption",,"Dog","spayedfemale",1095,"miniaturepoodle","white",,"false"
"false",0,"Transfer","SCRP","Cat","unknown",2190,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Dog","intactfemale",150,"mixed","tan",,"false"
"false",1,"Adoption",,"Dog","neuteredmale",60,"mixed","redtick",,"false"
"false",1,"Adoption",,"Cat","neuteredmale",60,"mixed","black",,"false"
"false",2,"Adoption",,"Cat","spayedfemale",60,"mixed","orangetabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",365,"mixed","brown","tan","true"
"true",1,"Adoption",,"Dog","spayedfemale",60,"mixed","black","tricolor","true"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","orange","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","tan",,"false"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","orangetabby",,"false"
"true",5,"Euthanasia","Aggressive","Dog","spayedfemale",730,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",3650,"mixed","sable",,"false"
"true",0,"Transfer","Partner","Dog","spayedfemale",330,"mixed","white",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",330,"mixed","tan","white","true"
"true",6,"Return_to_owner",,"Dog","intactmale",150,"mixed","fawn","white","true"
"true",6,"Adoption",,"Dog","spayedfemale",730,"mixed","black",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",1095,"mixed","chocolate","white","true"
"false",1,"Adoption",,"Dog","neuteredmale",60,"mixed","sable","white","true"
"true",3,"Transfer","Partner","Cat","spayedfemale",365,"mixed","torbie",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",28,"mixed","browntabby",,"false"
"true",5,"Adoption",,"Dog","spayedfemale",365,"mixed","brownbrindle",,"false"
"false",1,"Transfer","SCRP","Cat","intactfemale",270,"mixed","calico",,"false"
"false",0,"Transfer","Partner","Dog","intactfemale",90,"mixed","tan","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",180,"mixed","tan",,"false"
"false",2,"Transfer","Partner","Dog","intactfemale",4380,"mixed","brown","white","true"
"false",0,"Transfer","SCRP","Cat","intactmale",730,"mixed","browntabby","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","tricolor",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",7,"mixed","orangetabby","white","true"
"true",5,"Transfer","Partner","Cat","neuteredmale",180,"mixed","blue","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",365,"mixed","red",,"false"
"true",4,"Return_to_owner",,"Dog","neuteredmale",1825,"mixed","brown","white","true"
"true",0,"Adoption",,"Cat","spayedfemale",90,"mixed","tortie",,"false"
"true",2,"Adoption",,"Cat","intactfemale",60,"mixed","blue",,"false"
"false",2,"Transfer","Partner","Cat","unknown",3,"mixed","orangetabby",,"false"
"true",5,"Adoption",,"Cat","spayedfemale",90,"mixed","black",,"false"
"true",2,"Transfer","Partner","Dog","intactmale",300,"mixed","red","white","true"
"true",0,"Transfer","Partner","Dog","intactmale",90,"mixed","black","white","true"
"false",6,"Adoption",,"Dog","neuteredmale",730,"mixed","black","tan","true"
"true",5,"Transfer","Partner","Cat","spayedfemale",120,"mixed","creamtabby","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",1460,"mixed","black","tan","true"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","redmerle","white","true"
"false",1,"Transfer","Partner","Dog","intactfemale",60,"mixed","black","white","true"
"true",3,"Transfer","Partner","Dog","spayedfemale",30,"mixed","sable",,"false"
"true",5,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","white",,"false"
"true",4,"Transfer","Partner","Dog","intactmale",330,"mixed","tan","white","true"
"true",1,"Transfer","Partner","Cat","spayedfemale",365,"mixed","black",,"false"
"true",0,"Adoption","Foster","Cat","neuteredmale",730,"mixed","lynxpoint",,"false"
"false",5,"Transfer","SCRP","Cat","intactmale",365,"mixed","browntabby",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",2555,"mixed","black","orange","true"
"true",2,"Adoption",,"Dog","spayedfemale",60,"mixed","bluemerle",,"false"
"true",6,"Adoption",,"Cat","intactfemale",60,"mixed","browntabby","white","true"
"true",4,"Return_to_owner",,"Cat","neuteredmale",730,"mixed","black",,"false"
"true",1,"Transfer","Partner","Dog","spayedfemale",120,"mixed","black",,"false"
"true",5,"Return_to_owner",,"Dog","spayedfemale",4015,"mixed","black","tricolor","true"
"false",1,"Transfer","Partner","Cat","intactfemale",14,"mixed","calico",,"false"
"true",0,"Adoption",,"Cat","neuteredmale",3650,"mixed","browntabby",,"false"
"true",1,"Transfer","Partner","Cat","spayedfemale",1460,"domesticshorthair","blue",,"false"
"true",6,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","black","white","true"
"false",3,"Transfer","SCRP","Cat","intactmale",365,"mixed","blue",,"false"
"true",2,"Transfer","Partner","Dog","neuteredmale",365,"mixed","black",,"false"
"false",2,"Transfer","SCRP","Cat","unknown",150,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","neuteredmale",180,"mixed","white",,"false"
"true",0,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","red","white","true"
"true",4,"Euthanasia","Aggressive","Dog","intactfemale",730,"mixed","brownbrindle","white","true"
"true",1,"Transfer","Partner","Cat","neuteredmale",270,"mixed","browntabby","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",2190,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","intactmale",5110,"lhasaapso","tan","white","true"
"false",5,"Transfer","Partner","Dog","spayedfemale",3650,"bostonterrier","brownbrindle","white","true"
"false",2,"Transfer","Partner","Cat","intactfemale",28,"mixed","torbie",,"false"
"true",6,"Transfer","Partner","Cat","neuteredmale",60,"mixed","browntabby","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",1460,"staffordshire","tan","white","true"
"true",3,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","tan","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",330,"mixed","black",,"false"
"false",4,"Transfer","Partner","Dog","intactmale",3650,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","intactmale",3285,"mixed","red","white","true"
